name,image_url,brand,product_source_url,description,price,giftsource_url
Riedel rocks glass,https://media.gq.com/photos/6421f3758850fbdda95754d4/1:1/w_320%2Cc_limit/Layer_3.jpg,Amazon,https://www.amazon.com/Riedel-6417-02-Specific-Glassware/dp/B07PNBLQ8T?th=1,Half the Don Draper fantasy is a heavy rocks glass.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2uRQkicCT6P78jS1MucjUFLzci1xzBekAGVWELJsEeamp2tfTtxVoYyuDAQ8yDUVuD2BNG94EUvJH7LYB4yx8BfuRNTX5ohEwnH7WiLQvaUaSr6sQs5gmXs6H49d5iN
Ghia non-alcoholic starter pack,https://media.gq.com/photos/6421f3b7187153589604add5/1:1/w_320%2Cc_limit/Layer_6.jpg,Amazon,https://www.amazon.com/Ghia-Non-Alcoholic-Starter-Pack-Caffeine-Free/dp/B0B542P1VS,"Booze-free, flavor-full.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2uRQkicCT6P78jS1MucjUFLzci1xw8STqtPTZ5n6MQxDUgonT25aLLBBYkZeXHVRSwK8q2qX7XA5uZAkXzt4VN5HLPfcE8THkcgSHMtrCBfYtGpTtfJh6Eg8RTayfj4
Jason Markk shoe cleaner essentials,https://media.gq.com/photos/6421f3f263c0d2e03e271b2d/1:1/w_320%2Cc_limit/Layer_9.jpg,Amazon,https://www.amazon.com/Jason-Markk-Premium-Cleaner-Solution/dp/B00D12KGVW,Be your favorite sneakerhead's savior.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2uRQkicCpsS36gy8TH9xiCxGmuStrdiWjrmCzje9XtEBV1bYX42uyPvZrp8Xt9RievSxEbfEKXomSBUGwhYoWs3hNNfG4AjhorqYuKMVQCGg3QWsRcftKRkZdZuvdg2
Nisaku hori-hori knife,https://media.gq.com/photos/6421f42e187153589604add7/1:1/w_320%2Cc_limit/Layer_12.jpg,Amazon,https://www.amazon.com/Nisaku-NJP650-Hori-Hori-Authentic-Stainless/dp/B0007WFG2I,For the green thumb on the go.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2uRQkicCpzd4Pp7T6gejLKSPxjkk9KSuZXrS5xk4PszC5rFb1vsmDbFN5qz8j53aQTPr8YmNCugHTeKsmXnR5q7at7bE61JGEk3wXLhozbH3FUeqrM9ZhiV4MtXJHrn
"'Virgil Abloh: Figures of Speech Hardcover,' edited by Michael Darling",https://media.gq.com/photos/6421f48373b1d42f2fff275e/1:1/w_320%2Cc_limit/Layer_15.jpg,Amazon,https://www.amazon.com/Virgil-Abloh-Figures-Michael-Darling/dp/1636810748,"The tastemaker of a generation, Virgil lives on in this retrospective of his prolific, innovative work.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2uRQkicDJ4GXkbLTpCQnaV5vyTCafSHFoMqWyEPPrisz5KatDayYnfx8q3nGXbK5F6Ecn5kBX3vqMUBfckijJQjkoCP7MAoUreCbKgiZjbjK7qgahHzJX2yfWhbSoS6
Hot Ones season 14 trio pack of hot sauces,https://media.gq.com/photos/6421f4c763c0d2e03e271b2f/1:1/w_320%2Cc_limit/Layer_18.jpg,Amazon,https://www.amazon.com/Hot-Ones-Season-Trio-Pack/dp/B0939CJ2SB,For the guy who handles heat as gracefully ,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk3NaXotDnfXAgsq8Q5XfCkvq8Kq5EBbjSp7kgwcBtA5W1UVCjP8SMCjzLAEXyRySWY8Ce1NofiB1BScQoW3WZo4AvdSviAR3r7YF32zx5g2iR1vgXvSUirCN
Joby Gorillapod 3K kit compact tripod,https://media.gq.com/photos/6421f51b73b1d42f2fff2760/1:1/w_320%2Cc_limit/Layer_21.jpg,Amazon,https://www.amazon.com/dp/B074WC9YKL,Give the designated family photographer the perfect setup for the perfect shot.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk3NaXotDnfL5HndCyRBcFaeG5ijYzE45KmmfGZqNPiKCE2qvD8Ujswe2epPiFFJo1sxt1jDduvSphdQyGdy2kFjcZ8sjANRLzsf5RAaKWUqN5eaFPsF1vjXt
Russell Athletic Dri-Power pullover fleece hoodie,https://media.gq.com/photos/6421f56687312649a64eac31/1:1/w_320%2Cc_limit/Layer_24.jpg,Amazon,https://www.amazon.com/gp/product/B004IZVEK8/ref=twister_dp_update?ie=UTF8&redirect=true&th=1&psc=1,Upgrade his Sunday couch gear.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk3AV1bWykq7hx9mvMKmCvMw72d8dhmHyBavRrpDqfV6KSAh2C8GQah9tDqBMzwGJ1Nx1YuVxajwZP9d8bkU7qxTx5Lz99R3fztfPZUaEsDhRjbro4isHCj8z
JWDA table lamp,https://media.gq.com/photos/6421f5b1e6a3d3e156694164/1:1/w_320%2Cc_limit/Layer_27.jpg,Amazon,https://www.amazon.com/JWDA-Table-Lamp-White-Marble/dp/B0949Q2XGX,Upgrade his desk lamp with this piece of functional sculpture.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2uRQkicDrC9iPb7hQrJeuE2gMj36xUiqmoYLD6vi9iYfJZaR93kCBrWDrNAvUPumEDUssiaduMxKwxHLUvc9xpSM1UVEnbMUJ51eAATtVaqbfuobw6S7n36AGq2d5z6
Blue Kazoo Mars jigsaw puzzle,https://media.gq.com/photos/6421f5f5e6a3d3e156694166/1:1/w_320%2Cc_limit/Layer_30.jpg,Amazon,https://www.amazon.com/dp/B08WHXMTP2,A stumper of a puzzle for space nerds.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk3Uq7RR5DJTNLVuendqB9x7e5QHhywaowfhLAmXGNuTmYhHWWPLsoZVoDuycoyTmP3EirC5YrsZJHxhWJZqLs7Zfsd5B4AbecXpYGxTEbCsqKratagd7xSKY
Carhartt duck chore coat,https://media.gq.com/photos/6421f63563c0d2e03e271b33/1:1/w_320%2Cc_limit/Layer_33.jpg,Amazon,https://www.amazon.com/Carhartt-Chore-Jacket-Regular-Sizes/dp/B07RX5W7W7/ref=sr_1_32?dchild=1&keywords=carhartt+jacket&qid=1632929549&sr=8-32,"A big, tough jacket built for tackling big, tough tasks.",,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk34EDi4hGTQkR46ZQQHxEUA5bDCFQvVuCMPs18XK3W4VwHzbJzsj3iJw9yyCBC1p782ZiEGxp59fDjqQ11Vnj1SLKC2YZoSVhJ4Gw3qQeeAweAQjxBDWKzQN
Pops: Fatherhood in Pieces by Michael Chabon,https://media.gq.com/photos/6421f68173b1d42f2fff2764/1:1/w_320%2Cc_limit/Layer_36.jpg,Amazon,https://www.amazon.com/Pops-Fatherhood-Pieces-Michael-Chabon/dp/0062834622/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=,A book that started out as a ,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk34EDi4hGFS4j5hXQ1SsQXU2zcMveJv3X5qUvssVdXnLpgsfpfkHvewyGt8ev6xTmKnV9ina6RKMN1BQPLvHH9JUm5LMMyEyMDNGVBQSNqLVBnMRRXfqGw6W
"PowerBlock adjustable kettlebell, 18-35 lb.",https://media.gq.com/photos/6421f6cd63c0d2e03e271b35/1:1/w_320%2Cc_limit/Layer_39.jpg,Amazon,https://www.amazon.com/POWERBLOCK-Adjustable-Kettlebell-Black-35/dp/B004WYV9AU,Pump up his at home workout with of our ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2uRQkicYykcLraij9zQh8fS9uNwdUUh88viRJgM3QM4iN85SZsGoc3CFzH7h6SP6Uy4gEpxexe2XNybqMMXa85HuWp5DXLFBQP1Re5o5SUc7SKHBiGax1jzRbsnZMze
Malin + Goetz essential starter kit,https://media.gq.com/photos/6421f70863c0d2e03e271b37/1:1/w_320%2Cc_limit/Layer_42.jpg,Amazon,https://www.amazon.com/Malin-Goetz-Essential-Starter-Count/dp/B001ELRQYW?ref_=ast_sto_dp,"His starter pack to fancy grooming products includes hair and scalp essentials like a moisturizer, cleanser, shampoo, and conditioner, so he can ditch his two-in-ones.",,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjjaSByiYffahgjEXD3UQKyohy33P5wjp8TPnaQ43rCBg5n3HWwQoEfDtJD6AdBMskPhpED5r8V6JScPFXjVcwK7dQgW1jDZyyRyeFtXKcGnhfYoSNKkK5kfhG
Blundstone 550 boots,https://media.gq.com/photos/6421f755d676b21bc74c9a83/1:1/w_320%2Cc_limit/Layer_45.jpg,Amazon,https://www.amazon.com/Blundstone-Unisex-Pull-Boot-Black/dp/B0029F27XW/ref=sr_1_2,The best all-weather boot of all time is a no-brainer buy for yourself—and the dad in your life. ,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJi7KWR6UmW6Cz8dniZz2KM9Fo8DLBDz8oBExEbnXp5famnDAHpJ1ho3ELb9pMW63fdSuxzu6DBv6TxVMuwwVesG5szv63mEAWtd21vnHcgqeJEiEoWEj7dsAQe
"'Easy Fancy Food,' by Colu Henry",https://media.gq.com/photos/64135eab15744070a62db71e/master/w_320%2Cc_limit/Easy-Fancy-Food-by-Colu-Henry.jpg,Amazon,https://www.amazon.com/Colu-Cooks-Easy-Fancy-Food/dp/1419747800,This new-ish cookbook from ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eKH8s3Hfd78BLnYzKjkZrihbr5Bm6BnZuhCs1ogdob3amxunynB4Wj4XgDfXp74htChDXES8evyewUYkW8tCXt9Mr4xZ457H9uoMfaSJgZkhC2W4UDYwHF2Eusm91G
Hawthorne exfoliating gift set,https://media.gq.com/photos/640207e0bf0836cfc159cf28/master/w_320%2Cc_limit/Hawthorne-exfoliating-gift-set.jpg,SSENSE,https://www.ssense.com/en-us/everything-else/product/hawthorne/ssense-exclusive-exfoliating-set/6912981,His skin reset in one comprehensive gift box.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDphjmfSj2MyQBCxtY5xY9mt1zJChpTMqjqjXXVDnkmdB5HtPpKgnu4QvkVMZcSjayf1dN6SoAtvGfdixmGG7e7FmGiTxZrbH8QBn1knZpEnnbt3fCYLNYcZkVLAbN6S
Stussy dice salt and pepper shakers,https://media.gq.com/photos/64135e0e4f97ba3db14448e8/master/w_320%2Cc_limit/Stussy-dice-salt-and-pepper-shakers.jpg,Stussy,https://www.stussy.com/products/138832-dice-salt-pepper-shaker-whit?variant=39477051621472,Odds are that his food will never be underseasoned with this lucky pair on deck. ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3E1xAEoxQcDocxGhKcFkWhgQ2DsPxMrY3ZrcKBFHaUoQspHVW6vTY1UcrBfMFRR6CnfbqTrScfepEAzrhfsd8VbHrF56yQkSHxX7PnL8hLZtEPW9W9ymD7eJHbkG9j4
Another Aspect Another bandana 1.0,https://media.gq.com/photos/64135e0bb037fa8f93d78812/master/w_320%2Cc_limit/Another-Aspect-Another-bandana-1.0.jpg,Another Aspect,https://www.anotheraspect.org/collections/accessories/products/another-bandana-bottle-green?variant=42345844769003,A good-looking gent deserves a good-looking accessory.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3E1xAEoxxKdHCv4THVaZeX94PFgx7CFVrqGEKxpv6acEomwYWsFLynm2wZURphTHGmA4GagTuukaRAdwNhecgUXXJGkvcQJyZaYBDxcyCH6NffiyshSVMkqbC6gaCBg
Alice Mushrooms Brainstorm,https://media.gq.com/photos/64135e0bbef60dddd9072477/master/w_320%2Cc_limit/Alice-Mushrooms-Brainstorm.jpg,Alice Mushrooms,https://alicemushrooms.com/products/brainstorm,Non-psychedelic mushrooms for your extremely groovy boyfriend.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3E1xAEoxQ5fFa8m7UaUoLyEQTTJD2eUY3YwMAqFTJBUQseK8TibmahZSuMRASoCxHJ4beNt19tvZEbhnTxWZNeK9DAEWk7DQ7nJAwXatmNXQqCtiavVmhfu81Mp5L6J
Drake's light brown suede western belt,https://media.gq.com/photos/64135e0d15744070a62db70c/master/w_320%2Cc_limit/Drake's-light-brown-suede-western-belt.jpg,Drake&#39;s,https://us.drakes.com/collections/new-in/products/light-brown-suede-western-belt,Just a reminder that you have his back...and his waist.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3E1xAEoxsoF8AgFttRkrmSj5wMrFZfGiYLfwHws5BfcnmtMiyDWtp31Q5X3tsKxqcT75DvohtEnToBTdUek7CbjfJFEgjJrZaFPCxhGpyesDNGJ784HKE7dJagrntvA
Todd Snyder x D.S. & Durga Young Dunes eau de parfum,https://media.gq.com/photos/64135eb661606c6afc673bbc/master/w_320%2Cc_limit/Todd-Snyder-x-DS-&Durga-Young-Dunes-eau-de-parfum.jpg,Todd Snyder,https://www.toddsnyder.com/collections/new-arrivals/products/ts-x-ds-durga-young-dunes-black,"All the young duuuuuuunes (hey, dunes!).",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdrhhGj87PbELsw8fDdjcwqCRVBWChPRsQu1zQmrqRnSyyEV6dHV1aVCPWpzq4cmm1mC2CF21CgNTFtk14rVNLNxCMtbQhrvw6UmndVze9HRGswpv4ND2LXJYvnGepE
Pro-Ject T1 phono SB turntable,https://media.gq.com/photos/64135eb215744070a62db722/master/w_320%2Cc_limit/Pro-Ject-T1-phono-SB-turntable.jpg,Sonos,https://www.sonos.com/en-us/shop/pro-ject-t1-phono-sb-turntable,Be careful that he doesn't become ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdrhhGj7eS2byJLBvbn9apsQZ9TB2UuQhjUs7ewYisRJPbbpMkCC23oZMtxmiVtxt6tCXgmNYHTv74e1FcbFbUQJB1t9X8znBVZSPuxtrmyLzG57iPtegQAWPHXwJ4E
Laundry Day stainless steel ashtray,https://media.gq.com/photos/64135ead4f97ba3db14448f1/master/w_320%2Cc_limit/Laundry-Day-stainless-steel-ashtray.jpg,Laundry Day,https://laundryday.net/collections/all/products/ashtray-a001?variant=44021344895208,"High, ahem, ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDdrhhGj87PX3NZ2Hi1MBnFo4NzrVZ45n4dkdQ7LLYR1ZZsYur1b3DsdKtGZTNgs5AeHpyjoaf9jGT5ak91223apSYxkKBicq85AfMF867NqtDaKBe8Yxr5Y5MtncBbk
Seasons grey diffuser,https://media.gq.com/photos/64135eb4bef60dddd907247c/master/w_320%2Cc_limit/Seasons-grey-diffuser.jpg,Nordstrom,https://www.nordstrom.com/s/soni-sm-portable-atomizing-diffuser/7070260,"A space-y vessel for freshening up his, we'll say ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L1ZFFaxtYnzQDs1VFC8ukLJHV8fPRq3sMV6xtQT2vmrgz3ncaaWDJ9L6N5suxgdAaSS5unKLetS1uBfuJHYCy5gTGvYnLjwXfB99aFeWe6uopTghZfvhi3jbXr9RZbT4
Meta Quest 2 all-in-one VR headset,https://media.gq.com/photos/64135eafb037fa8f93d78821/master/w_320%2Cc_limit/Meta-Quest-2-all-in-one-VR-headset.jpg,Amazon,https://www.amazon.com/Oculus-Quest-Advanced-All-One-Virtual/dp/B099VMT8VZ/ref=asc_df_B099VMT8VZ/,...and now you both have something to do while you wait for these winter temps to lift.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eKH8s3K9g7ZcaQ76jEGzrGVA78GnPGGGECLEahVADgxs4JhnuvfkqWUF5JrdqQPvbGp696cYYC5TpWPzjJa91u1jUDX7mMogzP6Bgt421VTMUvCapstnt1ujP6HC4e
Trek FX Sport 6,https://media.gq.com/photos/64135eb715744070a62db726/master/w_320%2Cc_limit/Trek-FX-Sport-6.jpg,Trek Bikes,https://www.trekbikes.com/us/en_US/bikes/hybrid-bikes/fitness-bikes/fx/fx-sport-6/p/35787/?colorCode=black,"His 47 open tabs will tell you what he really, really wants this year: a new Trek bike.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L396e8c87dutV37zE3BCFjd4ZquaewdK88ftBdsiKVvX5Pz1ZkYShiKyUVuxs6FnETMPqefV6QxuvZxLGXgithCSTBKzvJbxjwwSR8bWRb6nix1Hze1vpP2JDeBza8Yv
Rhodes Roper boot,https://media.gq.com/photos/64135eb34f97ba3db14448f7/master/w_320%2Cc_limit/Rhodes-Roper-boot.jpg,Huckberry,https://huckberry.com/store/rhodes/category/p/69315-roper-boot,"Giddy up, partner.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2SfjGMZ2P3ZUoMDNJKZCpE7qd6SKvHZUsotAiFtV9CUfdbYf5oyiCSn6dT7853Fus6Xdy78bgHobznJNPFFzmCAf4FScBn7n8uxwy3yfo3ip7yhCNa4NJ12KDDLiyBt
Sundae School Made in Heaven tie-dye socks,https://media.gq.com/photos/64135eb5bef60dddd907247e/master/w_320%2Cc_limit/Sundae-School-Made-in-Heaven-tie-dye-socks.jpg,Sundae School,https://sundae.school/collections/all/products/blue-made-in-heaven-tie-dye-socks,Sweet nothings on socks.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2KBTSZVgkqUF7BccmiJNBCLdipgQmqjkKHBwwp2WbYP7pjnPfgvChaS2hZstKaHLwZs6SVsn5148T5iYfdQnQVWWGUjNVKcesGg2wsx6YLfZLiMQYsgEMNU3vgztZR4xn
Graza “Drizzle” & “Sizzle” extra virgin olive oil,https://media.gq.com/photos/6337450eef3b32e0203cc72a/master/w_320%2Cc_limit/Layer_1.jpg,Graza,https://www.graza.co/products/sizzle-drizzle-combo-pack,A little splish splash of this EVOO turns everything it touches to gold.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2DC8Dm7auDXgDEL4gHe5DiCdvfGmUY6AqgmTA1DGxJWB6bDk7JC2banuNeEGVzV7Y49TgEwZ2MMM11Mo11HBegTEppPrzV4QXe1wgV4XYVj7VvnDKS3jqsEygLUpChk
Miansai rope chain necklace,https://media.gq.com/photos/6337461d1550cc73eb51f0a1/master/w_320%2Cc_limit/chain.jpg,Amazon,https://www.amazon.com/Miansai-Mens-Rope-Chain-Necklace/dp/B08WCKHDX7/ref=sr_1_2,Everyone should have a subtle ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2DC8DnXZZUVy2LvG75PnSn6D9w4KqX1tforFr5jPdzX4kEqBGakbq1Y7ox6n7Gq6EfG4hoGDSmCabCjDz7x32VVoRmEswtiR89tqaGh5p3wmU3ay428yLNYuUZUtFgz
Éliou charm bracelet,https://media.gq.com/photos/6410dbe5ef047ae7bbc252ae/master/w_320%2Cc_limit/Layer_2.jpg,Matches Fashion,https://www.matchesfashion.com/us/products/%C3%A9liou-Mimi-millefiori-glass-%26-gold-filled-bracelet-1438359,Feel old yet? Your camp friendship bracelets are all grown up now.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3DsMQ2DQcpHQSREqvgMfGPSRdQthB3wRG18MGzVWfWzetRmMtrjiJPN4gTmfshoosSxwLkV1CSuD5i3JEcoQ1XtXWNphmP55W9jHs8kp4UthmQ69pXRRv5ErbHsJQ7G
Mamo cocktail glasses,https://media.gq.com/photos/633745107eeeca09549d75ff/master/w_320%2Cc_limit/Layer_5.jpg,Coming Soon,https://comingsoonnewyork.com/products/cocktail-glasses?source=pepperjam&publisherId=21181&clickId=4114243373,These made an appearance in our ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2DC8Dm7aysP1kU5hiivUDhC7YwDrRGpPBWy1MhwxRKxzntagFyM7X8VSEUJ7AauuSX58gLA2UXNHH1XDsJJP4H4B5jiXpxKv2sbhJqAdAUi71M3xR7y6YdfoFQfP6Jr
Bang & Olufsen Beoplay EX earbuds,https://media.gq.com/photos/633745101f3a30fef93d6489/master/w_320%2Cc_limit/Layer_4.jpg,Amazon,https://www.amazon.com/Bang-Olufsen-Beoplay-Microphone-Cancelling/dp/B09VLHMD7H?th=1,Bang & Olufsen anything (but especially these precious earbuds) are like the lifetime achievement awards of friend gifts: Anoint them sparingly among your nearest and dearest.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2DC8Dm7auRtCeXQiH5QmiamSpFqpuneaSLaVrw8wweMycbxeqjiQivoif1mkdEG8VUTPQ6RUgaY5vuXyRVjqvPSyPvB3SNtj3cQs4rXxU8e5qjNyorqAPSZxxdMsgKG
Ssense x Nate Cotterman low wobble flow decanter,https://media.gq.com/photos/63374512c97593b8111973e4/master/w_320%2Cc_limit/Layer_9.jpg,Ssense,https://www.ssense.com/en-us/everything-else/product/nate-cotterman/ssense-exclusive-yellow-low-wobble-flow-decanter/11414381,"Cleveland-based glass studio Nate Cotterman teamed up with Ssense to give the classic decanter a makeover. The color, the shape, the wobbly base—it’s a happy little design, the kind of thing you see at your favorite achingly hip restaurant.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2DC8Dm7bMstdJYYLUnmdcXFJr12dLRQSXNJr9afQf2g3cgP6VyicL7MeARQnafX6zvbqJuAs4yPYj4tDiGrpbREsn6VC9kxhmc4jNprqDhUj6Kqre5o6hhZmJ57LUoY
Aesop Aganice Aromatique candle,https://media.gq.com/photos/6337451621a136346653e1e4/master/w_320%2Cc_limit/Layer_14.jpg,Net-a-Porter,https://www.net-a-porter.com/en-us/shop/product/aesop/beauty/candles/aganice-scented-candle-300g/2009602607932?cm_mmc=Google-ProductSearch-US--c-_-NAP_EN_US_PLA-_-NAP+-+AM+-+NY+-+GS+-+SSC+-+Beauty--AM+-+NY+-+Beauty_AM&gclid=CjwKCAjwp9qZBhBkEiwAsYFsbyLiVTaEnMNKnbD_iE7EoMYNn0YFqa4ucqQJwdUhHAu9DM6wn2Q-0hoCBh4QAvD_BwE&gclsrc=aw.ds,"When you gift a candle, you want to make sure the vessel is just as special as the scent. This vegan candle—which smells of tobacco, mimosa, and cardamom—has a quote from Margaret Cavendish around the interior brim. It’s perfect for the sibling who makes fun of your parent’s “Live, Love, Laugh” decor with you.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2DC8Dm7bqLpcvnn67KABi3Vhx6ASXJaPtoGw3NRDFWQ7qFCqZHVw88bhg5Si6W4UAL2k935Dq3XAH6WSLELte4UqVQhipxJqYfC4jV9ZZboesWEaWTvzy6vCmXcJQ5t
Areaware x Simone Brewster strata plant vessel,https://media.gq.com/photos/633745191f3a30fef93d648b/master/w_320%2Cc_limit/Layer_20.jpg,Areaware,https://www.areaware.com/collections/new-arrivals/products/strata-plant-vessel,Planters are a pretty safe bet since they come in all colors and shapes. This one is inspired by London-based designer Simone Brewster's sculptural pieces (meaning not just a.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2DC8Dm7crLKhQootKWTzVoTq7VMRRjMwouVbVDGTWZC3ebo3pVX3BaXbQsrZuZTWmaLX567NocDkE3ij3zDBXwqn7h2FY6FHiq3qmmhrVsUYA2yhkPmpq1D2unmWYUE
Gohar World x Casa Bosques Valentine's Day bundle,https://media.gq.com/photos/63e2ba63b154da9c87cdfc28/1:1/w_320%2Cc_limit/Layer_1.jpg,Casa Bosques,https://www.casabosques.com/collections/cbb-bars/products/the-gohar-valentines-day-bundle,Casa Bosques and Gohar World (i.e. chef Laila Gohar and her artist sister Nadia Gohar) have teamed up again for a limited run of three hand-wrapped heirloom chocolate bars featuring ingredients like slow-roasted hazelnut and preserved orange.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpmJcGd3zi4thmD21o4r3ZCKK5NipNaNqhXZRnebh1Gh26owBJGh5vWj7yLV7jyhgEUCJaL5uqQYJmTwtcRServACNZLN7wssy3hajRYy7yUTGG8XshN798WznkrPU2
Wahine Honolulu ash tray,https://media.gq.com/photos/63e2ba65195df51b3831ad3f/1:1/w_320%2Cc_limit/Layer_4.jpg,Wahine,https://wahine.shop/products/ash-tray,"Sure, an Hermès catch-all would be nice, but Wahine's rainbow ash tray will lend an element of Hawaii's laid-back surf and skate culture to their living room.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpmJcGd412KQyb27Yt4M33hrTBfabBhJByGGUvabPwaaked7f4FVdwNh4LqwXwiVo21LtNrV3RxbNG1AFpgHX73aa2kYKNw7wVS8LRUQWjckFUq7jpb2MXcVJmWihuG
Unifrom cassis perfume oil,https://media.gq.com/photos/63e2ba63275d2fef78a41279/1:1/w_320%2Cc_limit/Layer_3.jpg,Unifrom,https://unifrom.com/en-us/collections/perfume-oils/products/cassis,"Why not get the perfume that's as nuanced as your situationship? Unifrom's Stockholm-born and Grasse-made cassis roll-on scent deliciously blends plum, fig, and sandalwood.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpmJcGd3zbz3iSBbi7ajoend3F33XPxxZfMUcorrVuPGamxCJcd7SxeiEbVVLESuHoAmZfMBDPBJoaQzgv24pwqh7GBBEA8XpXnu9ji56okomC8dFoChRkbQsP6FXJW
Protogér Dermal serum,https://media.gq.com/photos/63e2ba6896633521865a19c9/1:1/w_320%2Cc_limit/Layer_12.jpg,Protogér,https://protegerdaily.com/products/dermal-serum?variant=41210409386122,A beauty editor-beloved hydrating serum that perks up your skin with a double-shot of vitamin C and coffee seed extract. ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpmJcGd4vkMmUaYLsDLCnbgZkNZuJpLLQotvWF94dxyzy5F5L1jc8rXiEU6e83Two4cK6XjprjXkcFgCPbneKLBkSs1UXzhRD7ySgzvrxptRN3YgK3sYF6MZavcm6rr
